,ip_address,remote_log_name,authenticated_user_name,timestamp,method,requesta_url,protocol,status_code,bytes_transferred,referrer_url,user_agent
25,192.168.4.164,,,[22/Dec/2016:15:19:06 +0300],HEAD,/DVWA/WS_FTP.log,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
26,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],GET,/DVWA/,HTTP/1.1,302,433,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
27,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],GET,/DVWA/login.php,HTTP/1.1,200,1016,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
28,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/.env,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
29,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/.env,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
30,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/.production.env,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
31,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/.production.env,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
32,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/adm/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
33,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/adm/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
34,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.asp,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
35,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.asp,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
36,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.aspx,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
37,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.aspx,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
38,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.conf,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
39,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.conf,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
40,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.htm,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
41,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.htm,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
42,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.html,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
43,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.html,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
44,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.jsp,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
45,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.jsp,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
46,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.php,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
47,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.php,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
48,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.pl,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
49,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.pl,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
50,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.txt,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
51,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin.txt,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
52,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
53,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
54,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin_/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
55,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin_/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
56,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin_files/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
57,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin_files/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
58,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin1/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
59,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/admin1/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
60,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/adminadmin/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
61,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/adminadmin/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
62,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/administration/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
63,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/administration/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
64,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/administrator/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
65,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/administrator/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
66,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/apache.conf,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
67,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/apache.conf,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
68,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/app.conf,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
69,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/app.conf,HTTP/1.1,404,158,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
70,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/app.config,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
71,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/app.config,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
72,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/application.conf,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
73,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/application.conf,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
74,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/auth.inc,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
75,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/auth.inc,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
76,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/awstats/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
77,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/awstats/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
78,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/axis/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
79,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/axis/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
80,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/axis2/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
81,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/axis2/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
82,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/backup/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
83,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/backup/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
84,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/c99.php,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
85,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/c99.php,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
86,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/c99shell.php,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
87,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/c99shell.php,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
88,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/cmdasp.asp,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
89,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/cmdasp.asp,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
90,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/common.inc,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
91,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/common.inc,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
92,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/config/database.yml,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
93,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/config/database.yml,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
94,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/controlpanel/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
95,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/controlpanel/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
96,192.168.4.164,,,[22/Dec/2016:15:19:07 +0300],HEAD,/DVWA/cpanel/,HTTP/1.1,404,139,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"
